departamento,year,month,chirps_precip_mm,fecha,precip_1,spi_1,precip_3,spi_3,precip_6,spi_6,precip_9,spi_9,precip_12,spi_12,evento_sequia_conocido,cat_oficial_spi_1,cat_recurrencia_spi_1,cat_oficial_spi_3,cat_recurrencia_spi_3,cat_oficial_spi_6,cat_recurrencia_spi_6,cat_oficial_spi_9,cat_recurrencia_spi_9,cat_oficial_spi_12,cat_recurrencia_spi_12,evento_spi_1_oficial,evento_spi_1_recurrencia,evento_spi_3_oficial,evento_spi_3_recurrencia,evento_spi_6_oficial,evento_spi_6_recurrencia,evento_spi_9_oficial,evento_spi_9_recurrencia,evento_spi_12_oficial,evento_spi_12_recurrencia,pago_spi_1,pago_spi_3,pago_spi_6,pago_spi_9,pago_spi_12,pago_spi_mejor
Caldas,1986,9,231.2966,1986-09-01,231.2966,-0.43146911260140736,493.1606099999999,-0.9438699409942662,1435.90769,-0.005449445181024865,2079.21152,0.27184231174513646,2784.28468,-0.2417364583499867,0,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sin sequía,Normal,Sequía leve,0,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1986,10,420.51404,1986-10-01,420.51404,1.2168108646274303,857.63083,0.4548065328640535,1464.7277,-0.04383955084850725,2261.06635,0.20997802264175516,2873.32585,0.03699756768418989,0,Moderadamente húmedo,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,Normal,Sin sequía,Normal,Sin sequía,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1986,11,284.33142,1986-11-01,284.33142,-0.3070440095168752,936.1420599999999,0.22752769083644123,1424.74949,-0.18347677776358842,2331.71233,0.014893808418496907,2897.39692,0.10869115817176653,0,Normal,Sequía leve,Normal,Sin sequía,Normal,Sequía leve,Normal,Sin sequía,Normal,Sin sequía,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1986,12,142.15839,1986-12-01,142.15839,-1.0217786566994467,847.00385,-0.04227229337536909,1340.16446,-0.5882628863838231,2282.91154,-0.030001782966521184,2926.2153700000003,0.1806129605389013,0,Moderadamente seco,Sequía moderada,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sin sequía,1,1,0,1,0,1,0,1,0,0,0.021778656699446675,0.0,0.0,0.0,0.0,0.0
Caldas,1987,1,127.339325,1987-01-01,127.339325,-0.2883845012089583,553.829135,-0.843462092315519,1411.459965,-0.20751640753752013,2018.556835,-0.38483716041022376,2814.895485,-0.1408411504614862,0,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1987,2,130.3655,1987-02-01,130.3655,-0.6419283793264294,399.86321499999997,-1.0675290929425338,1336.0052750000002,-0.5322517482395156,1824.612705,-0.5797050966146637,2731.575545,-0.3731181415340207,0,Normal,Sequía leve,Moderadamente seco,Sequía moderada,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,1,1,1,0,1,0,1,0,1,0.0,0.06752909294253384,0.0,0.0,0.0,0.0
Caldas,1987,3,187.6545,1987-03-01,187.6545,-0.8903917122343372,445.35932499999996,-0.9156123024319542,1292.363175,-0.6020977900557214,1785.523785,-0.8166464487588119,2728.270865,-0.3436119270527785,0,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1987,4,299.8167,1987-04-01,299.8167,-0.03573244363144737,617.8367000000001,-0.858007309323001,1171.665835,-0.9712469685222181,2029.2966649999998,-0.49915665397025605,2636.3935349999997,-0.5892181407851591,0,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1987,5,318.90494,1987-05-01,318.90494,0.2117407604020169,806.3761400000001,-0.39717058835592683,1206.2393550000002,-0.8547990029833925,2142.381415,-0.5573768165382348,2630.988845,-0.6027335737092375,0,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,0,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1987,6,143.77022,1987-06-01,143.77022,-0.8509763074494131,762.4918599999999,-0.45533249140193954,1207.851185,-0.8575631436289968,2054.855035,-0.6481053938433643,2548.015645,-0.8432161569996608,0,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1987,7,284.88754,1987-07-01,284.88754,1.5723598615924965,747.5627,0.5929709141987106,1365.3994,-0.19461448225773706,1919.228535,-0.5305831094607911,2776.859365,-0.2447623599766975,0,Muy húmedo,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,0,0,0,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1987,8,166.6061,1987-08-01,166.6061,-0.2591439194572583,595.2638599999999,0.26828420225983485,1401.6399999999999,-0.0763327066927517,1801.5032150000002,-0.5489235636351005,2737.645275,-0.3822105699595657,0,Normal,Sequía leve,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,1,0,0,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1987,9,325.61795,1987-09-01,325.61795,0.9739923777189355,777.11159,1.0764566553263761,1539.60345,0.4968796604187058,1984.962775,-0.09036582219222276,2831.966625,-0.09326511817736965,0,Normal,Sin sequía,Moderadamente húmedo,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1987,10,414.40292,1987-10-01,414.40292,1.129510498815683,906.62697,0.8001595147617706,1654.18967,0.7858291221996676,2272.02637,0.24821271357910027,2825.855505,-0.10042720469363689,0,Moderadamente húmedo,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1987,11,237.66891,1987-11-01,237.66891,-1.2123062009796621,977.68978,0.5374429317757942,1572.95364,0.43498856854516244,2379.32978,0.17915222311267875,2779.192995,-0.23198735060490175,0,Moderadamente seco,Sequía moderada,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,1,1,0,0,0,0,0,0,0,1,0.21230620097966213,0.0,0.0,0.0,0.0,0.0
Caldas,1987,12,150.02151,1987-12-01,150.02151,-0.872097127574447,802.0933399999999,-0.41559439102093326,1579.2049299999999,0.45538733402964504,2341.69679,0.1672254630216502,2787.056115,-0.2242756847862495,0,Normal,Sequía leve,Normal,Sequía leve,Normal,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,0,1,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1988,1,77.39155,1988-01-01,77.39155,-1.3137235802683507,465.08196999999996,-1.6370860338394468,1371.70894,-0.3824154274602987,2119.27164,-0.06088670692942764,2737.1083399999998,-0.3559923233446762,0,Moderadamente seco,Sequía moderada,Severamente seco,Sequía severa,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,1,1,1,1,0,1,0,1,0,1,0.3137235802683507,0.6370860338394468,0.0,0.0,0.0,0.0
Caldas,1988,2,210.13094,1988-02-01,210.13094,0.48889808192401774,437.544,-0.7463348980323096,1415.23378,-0.15271311518717542,2010.49764,0.005387011406904161,2816.87378,-0.14031396027584503,0,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,Normal,Sin sequía,Normal,Sequía leve,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1988,3,132.78487,1988-03-01,132.78487,-2.0658580883072037,420.3073599999999,-1.133584760692339,1222.4007000000001,-0.9422001917817865,1999.5122900000001,-0.13343410675059758,2762.0041499999998,-0.25514578953794304,0,Extremadamente seco,Sequía extrema,Moderadamente seco,Sequía moderada,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,1,1,1,1,0,1,0,1,0,1,1.0,0.13358476069233904,0.0,0.0,0.0,0.0
Caldas,1988,4,368.5663,1988-04-01,368.5663,1.1052561423328586,711.48211,-0.07403602732395048,1176.56408,-0.9473298487338165,2083.19105,-0.31988621761960156,2830.7537500000003,-0.07875847404277783,0,Moderadamente húmedo,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,0,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1988,5,253.93822,1988-05-01,253.93822,-0.9256543570017852,755.28939,-0.848227992024362,1192.83339,-0.9222488089241916,2170.52317,-0.45497377597328426,2765.7870300000004,-0.24274813094408812,0,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1988,6,248.82574,1988-06-01,248.82574,0.6822010385630177,871.33026,0.4650655436437151,1291.63762,-0.43691014768515546,2093.7309600000003,-0.5066720021745234,2870.84255,0.031056901386696062,0,Normal,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,Normal,Sin sequía,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1988,7,164.2943,1988-07-01,164.2943,0.10213843956770904,667.05826,-0.0700771489115123,1378.54037,-0.12398797831043155,1843.6223400000001,-0.8261254083317745,2750.24931,-0.32371379852439863,0,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,0,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1988,8,378.52167,1988-08-01,378.52167,1.988826769469223,791.64171,1.4237833840239773,1546.9310999999998,0.6220805110244958,1984.4751,0.13089522200280618,2962.1648800000003,0.297863129023057,0,Muy húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1988,9,346.97205,1988-09-01,346.97205,1.2534855470377408,889.78802,1.7407846133308955,1761.11828,1.4993478372032332,2181.42564,0.6525239861827562,2983.51898,0.36784465539394307,0,Moderadamente húmedo,Sin sequía,Muy húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1988,10,358.3502,1988-10-01,358.3502,0.2860924378968083,1083.84392,1.9555096071717697,1750.90218,1.1852218484684376,2462.38429,0.8935973572307198,2927.4662599999997,0.19189671636363087,0,Normal,Sin sequía,Muy húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1988,11,433.9169,1988-11-01,433.9169,2.054998871489527,1139.2391499999999,1.6658900717321121,1930.88086,1.7841978493668291,2686.17025,1.1885085169946321,3123.71425,0.7359939127326856,0,Extremadamente húmedo,Sin sequía,Muy húmedo,Sin sequía,Muy húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Normal,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1988,12,265.73776,1988-12-01,265.73776,0.8897324644894193,1058.00486,1.5548193592370487,1947.79288,1.8763208294633664,2819.1231399999997,1.6589815276687596,3239.4305,1.0472279763237629,0,Normal,Sin sequía,Muy húmedo,Sin sequía,Muy húmedo,Sin sequía,Muy húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1989,1,246.59897,1989-01-01,246.59897,1.356650862034411,946.25363,1.8961732953228645,2030.09755,2.171248672871693,2697.1558099999997,1.6238939262507024,3408.63792,1.3838315434800603,0,Moderadamente húmedo,Sin sequía,Muy húmedo,Sin sequía,Extremadamente húmedo,Sin sequía,Muy húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1989,2,188.84253,1989-02-01,188.84253,0.22017822313621607,701.17926,1.0997326495536153,1840.4184099999998,1.6740245751794156,2632.0601199999996,1.7337297874367996,3387.34951,1.3073849215388966,0,Normal,Sin sequía,Moderadamente húmedo,Sin sequía,Muy húmedo,Sin sequía,Muy húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1989,3,331.18668,1989-03-01,331.18668,1.3493240966145035,766.62818,1.3442206813376023,1824.6330400000002,1.6520948575224799,2714.42106,1.846535790840332,3585.75132,1.7127157982373329,0,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Muy húmedo,Sin sequía,Muy húmedo,Sin sequía,Muy húmedo,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1989,4,237.18567,1989-04-01,237.18567,-1.239542258120769,757.21488,0.2838361988994195,1703.46851,1.3110848226748801,2787.31243,1.7812409878216895,3454.3706899999997,1.4163766635471247,0,Moderadamente seco,Sequía moderada,Normal,Sin sequía,Moderadamente húmedo,Sin sequía,Muy húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,1,1,0,0,0,0,0,0,0,0,0.2395422581207689,0.0,0.0,0.0,0.0,0.0
Caldas,1989,5,308.6957,1989-05-01,308.6957,0.044004841875552016,877.06805,0.19644447354451675,1578.24731,0.8447549114312736,2717.48646,1.3803411932836316,3509.12817,1.5573951307326308,0,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Moderadamente húmedo,Sin sequía,Muy húmedo,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1989,6,280.52097,1989-06-01,280.52097,1.0566360985415122,826.4023399999999,0.09498498502452218,1593.03052,0.9405586191303202,2651.03538,1.351979942550933,3540.8233999999998,1.6556370847328195,0,Moderadamente húmedo,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Moderadamente húmedo,Sin sequía,Muy húmedo,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1989,7,166.15553,1989-07-01,166.15553,0.1295299756434451,755.3722,0.6547214473636551,1512.58708,0.572069244328334,2458.84071,1.3813436641394745,3542.6846299999997,1.8395999575012971,0,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Moderadamente húmedo,Sin sequía,Muy húmedo,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1989,8,241.59514,1989-08-01,241.59514,0.6801514259778951,688.2716399999999,0.8425235112534886,1565.3396899999998,0.7074152526052951,2266.51895,1.1014415926539187,3405.7581,1.5469519852757025,0,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Moderadamente húmedo,Sin sequía,Muy húmedo,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1989,9,362.65625,1989-09-01,362.65625,1.4517006205382055,770.4069199999999,1.0349969238446017,1596.80926,0.7644351952457512,2363.4374399999997,1.3021620568093153,3421.4422999999997,1.6185581590030549,0,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Normal,Sin sequía,Moderadamente húmedo,Sin sequía,Muy húmedo,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1989,10,392.24408,1989-10-01,392.24408,0.8056718477109882,996.49547,1.4029019615443303,1751.8676699999999,1.1891348659603644,2509.08255,1.0468407442972798,3455.3361800000002,1.6111727526659232,0,Normal,Sin sequía,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Moderadamente húmedo,Sin sequía,Muy húmedo,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1989,11,266.22815,1989-11-01,266.22815,-0.6454011826531122,1021.12848,0.8522647201307619,1709.40012,0.9710516734585415,2586.46817,0.8693178269020162,3287.64743,1.1718038401299928,0,Normal,Sequía leve,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Moderadamente húmedo,Sin sequía,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1989,12,206.28029,1989-12-01,206.28029,0.06795366092024553,864.75252,0.10161780613129405,1635.15944,0.6842510170414536,2461.56178,0.55939664154809,3228.18996,1.0171106069726334,0,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Moderadamente húmedo,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1990,1,168.20934,1990-01-01,168.20934,0.3596742357224563,640.71778,-0.14616533527553757,1637.21325,0.728130976331423,2392.58545,0.7694512754123191,3149.80033,0.7427338767815902,0,Normal,Sin sequía,Normal,Sequía leve,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1990,2,173.8181,1990-02-01,173.8181,0.01815289817656672,548.30773,0.10081986554855749,1569.43621,0.5471373496573931,2257.7078500000002,0.7300631912733143,3134.7759,0.6880976023991291,0,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1990,3,218.64767,1990-03-01,218.64767,-0.3286649288612524,560.6751099999999,-0.007285217172608182,1425.4276300000001,0.012072490816751902,2195.83455,0.4515743450548461,3022.2368899999997,0.40420879095298595,0,Normal,Sequía leve,Normal,Sequía leve,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1990,4,328.49902,1990-04-01,328.49902,0.45940225777304977,720.9647899999999,0.0014023080550491641,1361.68257,-0.08872894238720178,2358.17804,0.5495935072940717,3113.55024,0.6237684099703072,0,Normal,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,Normal,Sin sequía,Normal,Sin sequía,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1990,5,212.18208,1990-05-01,212.18208,-1.765407897119507,759.32877,-0.8118292461453667,1307.6364999999998,-0.3603010875302941,2328.76498,0.10489400181148067,3017.0366200000003,0.3981054781858695,0,Severamente seco,Sequía severa,Normal,Sequía leve,Normal,Sequía leve,Normal,Sin sequía,Normal,Sin sequía,1,1,0,1,0,1,0,0,0,0,0.7654078971195071,0.0,0.0,0.0,0.0,0.0
Caldas,1990,6,154.0379,1990-06-01,154.0379,-0.6728413044187888,694.719,-1.0738526202113263,1255.39411,-0.6165490718186077,2120.14663,-0.4115721967198457,2890.55355,0.08225978737969064,0,Normal,Sequía leve,Moderadamente seco,Sequía moderada,Normal,Sequía leve,Normal,Sequía leve,Normal,Sin sequía,0,1,1,1,0,1,0,1,0,0,0.0,0.07385262021132633,0.0,0.0,0.0,0.0
Caldas,1990,7,215.95993,1990-07-01,215.95993,0.7973451791466982,582.17991,-0.8299148998196344,1303.1446999999998,-0.5355339525786804,1943.86248,-0.43598120657417,2940.35795,0.22957325233307896,0,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sin sequía,0,0,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1990,8,144.53098,1990-08-01,144.53098,-0.5891614853815286,514.5288099999999,-0.28073638293198705,1273.8575799999999,-0.7317390649023715,1822.1653099999999,-0.46990385561699016,2843.2937899999997,-0.0577392538906247,0,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1990,9,278.5095,1990-09-01,278.5095,0.3117700694912895,639.0004099999999,0.16945736180565488,1333.7194100000002,-0.5247467825599029,1894.39452,-0.4494150644923971,2759.14704,-0.32069459484486057,0,Normal,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,0,0,0,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1990,10,415.48782,1990-10-01,415.48782,1.1450702075658925,838.5283,0.3166200296424308,1420.70821,-0.2467235497719074,2141.673,-0.21476831843537195,2782.3907799999997,-0.2276141007126654,0,Moderadamente húmedo,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,0,0,0,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1990,11,250.13725,1990-11-01,250.13725,-0.9594274944242752,944.1345699999999,0.28784554777012716,1458.66338,-0.038299152930980275,2217.99215,-0.386658104088978,2766.29988,-0.2697283286646617,0,Normal,Sequía leve,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,1,0,0,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1990,12,215.03998,1990-12-01,215.03998,0.19811050346123205,880.66505,0.22895847513192918,1519.66546,0.2058744673234634,2214.38446,-0.2642393407628658,2775.05957,-0.25980662938877835,0,Normal,Sin sequía,Normal,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1991,1,111.48094,1991-01-01,111.48094,-0.5779273472784848,576.6581699999999,-0.6534976704791524,1415.18647,-0.19129019574348663,1997.36638,-0.4543677984150286,2718.33117,-0.4085396058682212,0,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1991,2,116.01593,1991-02-01,116.01593,-0.8928216142564872,442.53684999999996,-0.7052069557235511,1386.6714200000001,-0.2878585450020791,1901.2002300000001,-0.3340109617329376,2660.529,-0.5707701969978253,0,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1991,3,234.89189,1991-03-01,234.89189,-0.05553067606915052,462.38875999999993,-0.7721707364882787,1343.0538099999999,-0.36334662627854974,1982.05422,-0.1872808986551324,2676.77322,-0.4800895219763782,0,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1991,4,238.74072,1991-04-01,238.74072,-1.2071935919782857,589.6485399999999,-1.1095789836394676,1166.30671,-0.9974920802859374,2004.8350100000002,-0.581578951874143,2587.01492,-0.7229025818734673,0,Moderadamente seco,Sequía moderada,Moderadamente seco,Sequía moderada,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,1,1,1,1,0,1,0,1,0,1,0.20719359197828568,0.10957898363946761,0.0,0.0,0.0,0.0
Caldas,1991,5,268.8245,1991-05-01,268.8245,-0.6491251935404683,742.45711,-0.9647372209865516,1184.99396,-0.9619290886019832,2129.12853,-0.6059144852633563,2643.6573399999997,-0.5683823030277694,0,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1991,6,219.39316,1991-06-01,219.39316,0.30531219100494333,726.9583799999999,-0.7747844485836369,1189.34714,-0.9530968103329983,2070.01219,-0.5927507093650535,2709.0126,-0.3984759106739161,0,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,0,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1991,7,191.23404,1991-07-01,191.23404,0.48019104767194515,679.4517,0.03534344676505017,1269.10024,-0.7266082427506261,1845.75841,-0.8176647651293261,2684.2867100000003,-0.5216533604341415,0,Normal,Sin sequía,Normal,Sin sequía,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,0,0,0,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Caldas,1991,8,131.68243,1991-08-01,131.68243,-0.7974075470604761,542.30963,-0.08570915018637831,1284.76674,-0.6741069438588803,1727.30359,-0.8378172066532021,2671.43816,-0.5898406994313206,0,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,Normal,Sequía leve,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
